MAPVALUE,PLT_KEY
4724,55_99_20137_2004_1
4725,55_99_20138_2004_1
4726,55_99_20139_2001_1
4727,55_99_20142_2001_3
4728,55_99_20151_2000_2
4729,55_99_20152_2001_3
4730,55_99_20159_2003_4
4731,55_99_20160_2000_4
4732,55_99_20172_2003_1
4733,55_99_20173_2000_3
4734,55_99_20174_2001_4
4735,55_99_20184_2002_4
4736,55_99_20187_2004_3
4737,55_99_20193_2001_1
4738,55_99_20197_2003_4
4739,55_99_20199_2002_4
4740,55_99_20202_2001_3
4741,55_99_20203_2004_3
4742,55_99_20204_2004_3
4743,55_99_20208_2001_2
4744,55_99_20209_2003_1
4745,55_99_20218_2000_1
4746,55_99_20220_2002_3
4747,55_99_20223_2001_3
4748,55_99_20227_2001_4
4749,55_99_20230_2003_1
4750,55_99_20241_2003_4
4751,55_99_20251_2003_1
4752,55_99_20256_2004_4
4753,55_99_20260_2003_2
4754,55_99_20262_2004_2
4755,55_99_20263_2004_3
4756,55_99_20272_2001_2
4757,55_99_20285_2002_3
4758,55_99_20286_2004_1
4759,55_99_20287_2002_2
4760,55_99_20288_2004_3
4761,55_99_20292_2001_2
4762,55_99_20293_2001_2
4763,55_99_20303_2002_2
4764,55_99_20313_2000_1
4765,55_99_20314_2003_2
4766,55_99_20327_2000_1
4767,55_99_20331_2004_2
4768,55_99_20332_2001_2
4769,55_99_20338_2004_1
4770,55_99_20350_2000_4
4771,55_99_20358_2003_3
4772,55_99_20359_2000_2
4773,55_99_20361_2001_2
4774,55_99_20370_2002_3
4775,55_99_20383_2001_3
4776,55_99_20389_2004_1
4777,55_99_20403_2003_1
4778,55_99_20409_2003_4
4779,55_99_20415_2002_4
4780,55_99_20416_2003_1
4781,55_99_20417_2001_4
4782,55_99_20427_2003_3
4783,55_99_20429_2003_3
4784,55_99_20433_2002_4
4785,55_99_20437_2004_3
4786,55_99_20443_2004_1
4787,55_99_20444_2003_4
4788,55_99_20445_2003_4
4789,55_99_20446_2001_3
4790,55_99_20447_2004_2
4791,55_99_20448_2002_2
4792,55_99_20449_2000_4
4793,55_99_20453_2002_4
4794,55_99_20457_2002_4
4795,55_99_20459_2001_4
4796,55_99_20460_2000_4
4797,55_99_20464_2000_3
4798,55_99_20466_2000_3
4799,55_99_20467_2000_3
4800,55_99_20468_2000_1
4801,55_99_20469_2000_2
4802,55_99_20471_2000_4
4803,55_99_20474_2000_1
4804,55_99_20477_2000_3
4805,55_99_20478_2000_1
4806,55_99_20479_2000_1
4807,55_99_20484_2000_3
4808,55_99_20485_2001_3
4809,55_99_20486_2001_4
4810,55_99_20487_2001_2
4811,55_99_20489_2001_3
4812,55_99_20490_2001_3
4813,55_99_20495_2001_2
4814,55_99_20496_2001_2
4815,55_99_20499_2001_1
4816,55_99_20501_2001_2
4817,55_99_20502_2001_4
4818,55_99_20503_2001_2
4819,55_99_20504_2001_3
4820,55_99_20524_2001_4
4821,55_99_20525_2002_3
4822,55_99_20526_2002_4
4823,55_99_20527_2002_2
4824,55_99_20528_2002_4
4825,55_99_20529_2002_4
4826,55_99_20530_2002_4
4827,55_99_20532_2002_2
4828,55_99_20533_2002_1
4829,55_99_20534_2002_4
4830,55_99_20535_2002_4
4831,55_99_20536_2002_1
4832,55_99_20538_2002_1
4833,55_99_20541_2002_3
4834,55_99_20542_2002_3
4835,55_99_20544_2002_4
4836,55_99_20545_2001_4
4837,55_99_20548_2003_4
4838,55_99_20549_2003_3
4839,55_99_20551_2003_2
4840,55_99_20553_2003_4
4841,55_99_20554_2003_2
4842,55_99_20555_2003_2
4843,55_99_20556_2003_3
4844,55_99_20559_2003_2
4845,55_99_20562_2003_1
4846,55_99_20563_2003_3
4847,55_99_20565_2003_3
4848,55_99_20566_2003_1
4849,55_99_20567_2003_2
4850,55_99_20570_2003_3
4851,55_99_20571_2003_3
4852,55_99_20585_2001_1
4853,55_99_20587_2004_1
4854,55_99_20588_2004_3
4855,55_99_20589_2004_2
4856,55_99_20591_2004_4
4857,55_99_20592_2004_1
4858,55_99_20593_2004_4
4859,55_99_20594_2004_2
4860,55_99_20596_2004_4
4861,55_99_20598_2004_4
4862,55_99_20599_2004_2
4863,55_99_20602_2004_3
4864,55_99_20625_2004_1
4865,55_99_29001_2001_4
4866,55_99_29004_2004_2
4867,55_99_29011_2004_2
4868,55_99_29018_2002_4
4869,55_99_29021_2003_4
4870,55_99_29025_2004_3
4871,55_99_29030_2004_4
4872,55_99_29032_2003_2
4873,55_99_29033_2004_4
4874,55_99_29035_2002_2
